Date(yyyy-mm-dd),City,Country,LonCenter,LatCenter,BoundingCoordinates,Median,Q1,Q3,Mean,Baseline_Median,Baseline_Q1,Baseline_Q3,Baseline_Mean,NumGoodSamples,NumTotalSamples
2017-02-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.203,3.261,7.332,6.479,5.347,3.731,7.29,6.319,173,548
2017-02-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.203,3.261,7.332,6.479,5.683,3.941,7.572,6.568,173,560
2017-02-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.342,3.545,8.21,6.645,5.668,4.025,7.672,6.469,194,540
2017-02-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.332,3.545,7.569,6.499,5.535,3.953,7.403,6.258,190,553
2017-02-07,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.332,3.545,7.569,6.499,5.61,3.972,7.561,6.3,190,541
2017-02-08,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.521,3.601,7.569,6.569,5.68,4.025,7.964,6.457,170,555
2017-02-09,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.751,3.777,7.313,6.366,5.839,3.877,7.897,6.414,152,550
2017-02-10,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.585,3.688,7.288,6.278,5.823,3.994,7.87,6.461,160,553
2017-02-11,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.585,3.688,7.288,6.278,5.85,4.145,8.012,6.605,160,557
2017-02-12,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.342,3.384,7.179,6.087,5.768,4.038,7.917,6.538,180,545
2017-02-13,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.842,3.86,7.787,6.695,5.923,4.224,8.217,6.792,155,551
2017-02-14,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.822,4.02,8.066,6.642,5.743,4.064,7.71,6.482,184,540
2017-02-15,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.302,4.078,8.681,7.077,5.628,3.78,7.712,6.326,145,545
2017-02-16,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.886,4.078,7.787,6.265,5.564,3.672,7.424,6.065,117,504
2017-02-17,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.573,3.392,7.581,5.888,5.574,3.644,7.549,6.085,150,522
2017-02-18,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.573,3.392,7.581,5.812,5.463,3.646,7.512,6.041,122,517
2017-02-19,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.573,3.453,7.581,5.884,5.272,3.747,7.216,5.858,150,509
2017-02-20,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.317,3.384,7.357,5.492,5.257,3.788,7.305,5.935,129,518
2017-02-21,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.317,3.384,7.357,5.528,5.156,3.762,7.1,5.826,136,500
2017-02-22,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.317,3.384,7.357,5.528,5.126,3.751,6.896,5.758,136,513
2017-02-23,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.095,3.475,6.374,5.259,4.971,3.635,6.438,5.474,166,498
2017-02-24,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.801,3.444,6.139,5.162,4.974,3.618,6.543,5.527,155,513
2017-02-25,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.647,2.972,6.148,5.026,4.528,3.161,6.119,5.132,167,507
2017-02-26,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.6,2.914,6.132,4.932,4.564,3.256,6.087,5.148,197,509
2017-02-27,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.647,3.044,6.139,5.025,4.308,3.122,6.012,4.947,177,510
2017-02-28,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.647,3.044,6.139,5.024,4.11,2.967,5.823,4.695,178,499
2017-03-01,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.199,2.624,5.718,4.472,4.044,2.89,5.761,4.652,149,506
2017-03-02,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.199,2.624,5.718,4.472,4.141,3.013,5.749,4.714,149,493
2017-03-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.199,2.624,5.718,4.472,4.083,2.901,5.634,4.625,149,541
2017-03-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.982,2.749,5.214,4.338,3.972,2.888,5.458,4.544,155,544
2017-03-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.861,2.564,5.214,4.238,3.923,2.878,5.362,4.475,187,563
2017-03-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.776,2.415,5.098,4.023,3.846,2.723,5.323,4.391,159,534
2017-03-07,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.776,2.415,5.098,4.023,3.679,2.7,4.951,4.078,159,499
2017-03-08,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.756,2.415,5.027,3.927,3.512,2.577,4.786,3.903,152,471
2017-03-09,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.756,2.415,5.027,3.927,3.552,2.623,4.766,3.92,152,424
2017-03-10,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.044,2.282,4.399,3.629,3.397,2.486,4.55,3.755,122,439
2017-03-11,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.848,2.537,5.087,4.076,3.552,2.521,4.662,3.806,149,430
2017-03-12,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.982,2.804,4.919,4.083,3.612,2.438,4.705,3.808,129,446
2017-03-13,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.791,2.252,4.784,3.831,3.358,2.2,4.502,3.571,120,441
2017-03-14,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.791,2.313,4.955,4.227,3.481,2.279,4.649,3.72,147,447
2017-03-15,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.819,2.313,4.955,4.228,3.579,2.288,4.65,3.761,146,450
2017-03-16,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.848,2.415,5.123,4.206,3.331,2.109,4.61,3.583,171,438
2017-03-17,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.848,2.415,5.123,4.206,3.335,2.097,4.665,3.594,171,445
2017-03-18,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.051,2.537,5.571,4.425,3.435,2.135,4.776,3.625,193,433
2017-03-19,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.538,2.691,6.297,4.726,3.481,2.139,4.855,3.593,154,436
2017-03-20,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.619,2.882,6.392,4.895,3.316,2.09,4.693,3.535,122,393
2017-03-21,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.538,2.614,6.283,4.701,3.119,1.972,4.293,3.278,152,435
2017-03-22,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.538,2.614,6.283,4.701,3.115,1.971,4.304,3.278,152,459
2017-03-23,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.476,2.614,6.178,4.649,3.177,2.065,4.408,3.341,179,489
2017-03-24,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.476,2.614,6.178,4.649,3.034,2.016,4.193,3.227,179,525
2017-03-25,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.3,2.614,5.716,4.561,3.079,2.113,4.243,3.324,200,505
2017-03-26,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],3.781,2.154,5.665,4.373,2.882,1.975,4.111,3.207,173,514
2017-03-27,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.462,2.691,6.392,4.723,3.215,2.193,4.482,3.474,200,501
2017-03-28,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.831,3.363,6.753,5.086,3.281,2.341,4.532,3.575,180,516
2017-03-29,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.462,3.027,6.392,4.649,3.39,2.374,4.663,3.742,171,510
2017-03-30,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.538,3.027,6.392,4.688,3.54,2.453,5.013,3.894,191,513
2017-03-31,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.621,3.363,6.548,4.895,3.72,2.659,5.131,4.099,188,514
2017-04-01,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.649,3.363,6.497,4.865,3.854,2.806,5.247,4.189,213,503
2017-04-02,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.462,3.363,6.333,4.713,3.9,2.903,5.531,4.298,191,509
2017-04-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.195,3.045,5.697,4.406,4.011,2.916,5.524,4.378,220,495
2017-04-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.195,3.045,5.697,4.406,4.111,2.911,5.583,4.416,220,542
2017-04-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.207,3.453,5.594,4.511,4.222,3.122,5.811,4.619,230,543
2017-04-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.207,3.45,5.624,4.587,4.255,3.103,5.877,4.635,262,561
2017-04-07,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.285,3.461,5.71,4.696,4.438,3.225,5.966,4.754,245,555
2017-04-08,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.3,3.461,5.807,4.8,4.665,3.432,6.133,4.986,273,550
2017-04-09,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.523,3.48,6.1,4.916,4.679,3.373,6.2,4.971,269,561
2017-04-10,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.547,3.481,6.1,4.935,4.733,3.399,6.224,5.012,290,540
2017-04-11,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.258,3.421,5.619,4.76,4.541,3.234,6.11,4.901,263,553
2017-04-12,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.588,3.52,6.154,5,4.559,3.222,6.145,4.899,293,542
2017-04-13,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.643,3.59,6.226,5.101,4.577,3.227,6.182,4.864,292,557
2017-04-14,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.643,3.781,6.154,5.063,4.549,3.25,6.098,4.821,303,553
2017-04-15,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.635,3.719,5.968,4.974,4.468,3.287,5.953,4.753,290,559
2017-04-16,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.606,3.637,5.968,4.961,4.363,3.191,5.801,4.693,270,559
2017-04-17,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],4.633,3.719,6.064,5.02,4.489,3.32,5.941,4.815,296,548
2017-04-18,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.061,3.936,6.282,5.355,4.567,3.363,5.95,4.866,267,557
2017-04-19,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.391,4.111,7.016,5.884,4.691,3.439,6.146,5.06,296,546
2017-04-20,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.704,4.39,7.795,6.183,4.654,3.417,6.223,5.008,256,551
2017-04-21,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.711,4.411,7.784,6.198,4.661,3.502,6.251,5.047,224,509
2017-04-22,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.607,4.246,7.268,5.963,4.688,3.529,6.156,5.05,245,528
2017-04-23,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.616,4.31,7.144,5.941,4.532,3.479,5.976,4.911,227,522
2017-04-24,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.511,4.256,7.192,5.918,4.629,3.559,6.083,5.009,235,515
2017-04-25,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.616,4.284,7.427,6.043,4.581,3.517,6.027,4.968,231,525
2017-04-26,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.616,4.284,7.427,6.043,4.816,3.731,6.277,5.185,231,503
2017-04-27,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.391,3.975,7.94,6.033,4.828,3.782,6.385,5.273,200,513
2017-04-28,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.036,4.411,7.94,6.27,5.013,3.851,6.528,5.405,213,503
2017-04-29,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.507,4.721,8.405,6.602,5.2,3.936,6.857,5.563,199,518
2017-04-30,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.608,4.798,8.405,6.641,5.397,4.136,6.942,5.769,219,512
2017-05-01,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.684,4.85,8.441,6.884,5.541,4.242,7.02,5.884,243,519
2017-05-02,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.93,5.106,8.644,7.277,5.528,4.266,7.042,5.901,240,522
2017-05-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.889,5.176,8.582,7.217,5.673,4.424,7.282,6.082,261,509
2017-05-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.633,5.09,8.322,6.896,5.716,4.526,7.26,6.136,232,516
2017-05-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.757,5.488,8.441,7.045,5.915,4.73,7.426,6.33,261,503
2017-05-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.757,5.488,8.441,7.045,6.006,4.781,7.503,6.398,261,551
2017-05-07,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.682,5.484,8.396,7.089,6.091,4.905,7.634,6.523,265,553
2017-05-08,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.684,5.501,8.493,7.207,6.186,5.095,7.752,6.68,276,570
2017-05-09,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.827,5.721,8.574,7.339,6.288,5.154,7.778,6.721,258,564
2017-05-10,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.827,5.726,8.503,7.31,6.487,5.304,7.948,6.893,245,557
2017-05-11,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.827,5.715,8.572,7.365,6.229,5.116,7.726,6.699,262,567
2017-05-12,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.827,5.661,8.501,7.309,6.235,5.116,7.677,6.709,283,548
2017-05-13,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.777,5.571,8.658,7.398,6.228,5.12,7.666,6.688,253,558
2017-05-14,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.777,5.571,8.658,7.402,6.258,5.09,7.596,6.683,236,547
2017-05-15,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.035,5.61,9.052,7.598,6.296,5.074,7.601,6.659,223,561
2017-05-16,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.773,5.442,8.739,7.322,6.323,5.111,7.637,6.636,223,555
2017-05-17,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.637,5.41,8.512,7.051,6.253,5.063,7.524,6.556,230,559
2017-05-18,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.799,5.436,8.947,7.457,6.121,4.93,7.502,6.473,232,561
2017-05-19,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.035,5.463,9.125,7.614,6.263,4.915,7.654,6.578,259,550
2017-05-20,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.817,5.273,9.444,7.619,6.155,4.834,7.596,6.488,230,557
2017-05-21,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.63,5.328,8.409,7.331,6.161,4.912,7.518,6.48,259,545
2017-05-22,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],7.035,5.592,9.051,7.649,6.25,4.955,7.623,6.529,224,549
2017-05-23,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.987,5.462,8.723,7.557,6.29,4.995,7.597,6.576,203,552
2017-05-24,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.63,5.186,8.414,7.257,6.248,4.956,7.557,6.558,220,569
2017-05-25,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.773,5.273,8.882,7.411,6.233,4.976,7.608,6.568,226,564
2017-05-26,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.817,5.41,9.121,7.571,6.303,5.131,7.665,6.672,235,560
2017-05-27,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.791,5.419,9.195,7.605,6.204,5.054,7.62,6.57,231,572
2017-05-28,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.63,5.207,8.586,7.388,6.193,4.987,7.56,6.552,251,551
2017-05-29,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.63,5.207,8.586,7.388,6.197,4.933,7.535,6.497,251,561
2017-05-30,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.054,4.383,7.783,6.667,6.108,4.791,7.406,6.38,262,551
2017-05-31,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.053,4.151,7.477,6.569,6.11,4.743,7.309,6.37,250,566
2017-06-01,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.054,4.194,7.531,6.592,6.142,4.841,7.405,6.465,233,558
2017-06-02,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.053,4.124,7.477,6.302,6.172,4.941,7.399,6.463,239,564
2017-06-03,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.053,4.114,7.477,6.25,5.979,4.688,7.147,6.2,237,567
2017-06-04,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.168,4.264,7.477,6.347,6.028,4.728,7.189,6.259,263,557
2017-06-05,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],5.983,3.744,8.32,6.366,5.916,4.605,7.319,6.235,234,563
2017-06-06,Lahore,Pakistan,74.3436,31.5497,[73.8436 31.0497 74.8436 32.0497],6.543,4.264,9.028,6.871,6.031,4.601,7.444,6.317,262,549
